id	url	title	town	area	description	NRIS_no	nara_cat	long-lat
LC_HABS_HAER_ak0767	https://www.loc.gov/item/ak0767	Moore Homestead, 206 Fifth Avenue, Skagway, Municipality of Skagway Borough, AK	Skagway,  Municipality of Skagway Borough,  AK	Municipality of Skagway Borough,  AK	HABS AK-295 ;<br> National Register of Historic Places NRIS Number: 66000943	66000943	https://catalog.archives.gov/id/66000943	-135.313999, 59.455116
LC_HABS_HAER_ak0768	https://www.loc.gov/item/ak0768	Moore Homestead, Moore House, 206 Fifth Avenue, Skagway, Municipality of Skagway Borough, AK	Skagway,  Municipality of Skagway Borough,  AK	Municipality of Skagway Borough,  AK	HABS AK-295-A ;<br> National Register of Historic Places NRIS Number: 66000943	66000943	https://catalog.archives.gov/id/66000943	-135.313936, 59.454988
LC_HABS_HAER_ak0769	https://www.loc.gov/item/ak0769	Moore Homestead, Moore Cabin, 206 Fifth Avenue, Skagway, Municipality of Skagway Borough, AK	Skagway,  Municipality of Skagway Borough,  AK	Municipality of Skagway Borough,  AK	HABS AK-295-B ;<br> National Register of Historic Places NRIS Number: 66000943	66000943	https://catalog.archives.gov/id/66000943	-135.313999, 59.455116
LC_HABS_HAER_ak0770	https://www.loc.gov/item/ak0770	Moore Homestead, Auto Shed, 206 Fifth Avenue, Skagway, Municipality of Skagway Borough, AK	Skagway,  Municipality of Skagway Borough,  AK	Municipality of Skagway Borough,  AK	HABS AK-295-C ;<br> National Register of Historic Places NRIS Number: 66000943	66000943	https://catalog.archives.gov/id/66000943	-135.313608, 59.454836
LC_HABS_HAER_ak0771	https://www.loc.gov/item/ak0771	Moore Homestead, Chicken Coop, 206 Fifth Avenue, Skagway, Municipality of Skagway Borough, AK	Skagway,  Municipality of Skagway Borough,  AK	Municipality of Skagway Borough,  AK	HABS AK-295-D ;<br> National Register of Historic Places NRIS Number: 66000943	66000943	https://catalog.archives.gov/id/66000943	-135313710, 59.454972
LC_HABS_HAER_ak0772	https://www.loc.gov/item/ak0772	Moore Homestead, Privy, 206 Fifth Avenue, Skagway, Municipality of Skagway Borough, AK	Skagway,  Municipality of Skagway Borough,  AK	Municipality of Skagway Borough,  AK	HABS AK-295-E ;<br> National Register of Historic Places NRIS Number: 66000943	66000943	https://catalog.archives.gov/id/66000943	-135.313562, 59.454917
LC_HABS_HAER_ak0621	https://www.loc.gov/item/ak0621	Naval Operating Base Dutch Harbor & Fort Mears, Valve House H, Dutch Harbor Naval Operating Base and Fort Mears Amaknak Island, Unalaska, Aleutian Islands, AK	Unalaska,  Aleutian Islands,  AK	Aleutian Islands,  AK	HABS AK-34-NN ;<br> Building/structure dates: ca. 1942 Initial Construction ;<br> National Register of Historic Places NRIS Number: 85002733	85002733	https://catalog.archives.gov/id/85002733	-166.533661, 53.901203
LC_HABS_HAER_ak0602	https://www.loc.gov/item/ak0602	Mount McKinley Headquarters, Mission 66 Residences ("Doty Houses"), Cantwell, Denali Borough, AK	Cantwell,  Denali Borough,  AK	Denali Borough,  AK	HABS AK-35-O ;<br> National Register of Historic Places NRIS Number: 100002397	100002397	https://catalog.archives.gov/id/100002397	-148.950865, 63.39133
LC_HABS_HAER_ak0603	https://www.loc.gov/item/ak0603	Mount McKinley Headquarters, Mission 66 Apartment Building, Cantwell, Denali Borough, AK	Cantwell,  Denali Borough,  AK	Denali Borough,  AK	HABS AK-35-P ;<br> National Register of Historic Places NRIS Number: 100002397	100002397	https://catalog.archives.gov/id/100002397	-148.950865, 63.391339
LC_HABS_HAER_ak0604	https://www.loc.gov/item/ak0604	Mount McKinley Headquarters, Mission 66 Garage, Cantwell, Denali Borough, AK	Cantwell,  Denali Borough,  AK	Denali Borough,  AK	HABS AK-35-Q ;<br> Building/structure dates: after. 1950- before. 1959 Initial Construction ;<br> National Register of Historic Places NRIS Number: 100002397	100002397	https://catalog.archives.gov/id/100002397	-148.950865, 63.391339
LC_HABS_HAER_ak0605	https://www.loc.gov/item/ak0605	Mount McKinley Headquarters, Power Plant, Cantwell, Denali Borough, AK	Cantwell,  Denali Borough,  AK	Denali Borough,  AK	HABS AK-35-R ;<br> National Register of Historic Places NRIS Number: might be in 100002397	might be in 100002397	https://catalog.archives.gov/id/might be in 100002397	-148.950865, 63.391339
LC_HABS_HAER_ak0600	https://www.loc.gov/item/ak0600	Ladd Field, Mail Warehouse, Marks Road, Fort Wainwright, Fairbanks, Fairbanks North Star Borough, AK	Fairbanks,  Fairbanks North Star Borough,  AK	Fairbanks North Star Borough,  AK	HABS AK-36-O ;<br> Building/structure dates: 1945 Initial Construction ;<br> National Register of Historic Places NRIS Number: 85002730	85002730	https://catalog.archives.gov/id/85002730	-147.60481, 64.841229
LC_HABS_HAER_ak0591	https://www.loc.gov/item/ak0591	Kodiak Naval Operating Base, Warehouse, U.S. Coast Guard Station, Seafarer Drive, Kodiak, Kodiak Island Borough, AK	Kodiak,  Kodiak Island Borough,  AK	Kodiak Island Borough,  AK	HABS AK-47-R ;<br> Building/structure dates: 1943 Initial Construction ;<br> National Register of Historic Places NRIS Number: 85002731	85002731	https://catalog.archives.gov/id/85002731	-152.520347, 57.719651
LC_HABS_HAER_ak0592	https://www.loc.gov/item/ak0592	Kodiak Naval Operating Base, Warehouse, U.S. Coast Guard Station, Seafarer Drive, Kodiak, Kodiak Island Borough, AK	Kodiak,  Kodiak Island Borough,  AK	Kodiak Island Borough,  AK	HABS AK-47-S ;<br> Building/structure dates: 1943 Initial Construction ;<br> National Register of Historic Places NRIS Number: 85002731	85002731	https://catalog.archives.gov/id/85002731	-152.513759, 57.7216
LC_HABS_HAER_ak0593	https://www.loc.gov/item/ak0593	Kodiak Naval Operating Base, Telephone Building, U.S. Coast Guard Station, near Polaris Avenue, Kodiak, Kodiak Island Borough, AK	Kodiak,  Kodiak Island Borough,  AK	Kodiak Island Borough,  AK	HABS AK-47-T ;<br> Building/structure dates: 1943 Initial Construction ;<br> National Register of Historic Places NRIS Number: 85002731	85002731	https://catalog.archives.gov/id/85002731	-152.504716, 57.739285
LC_HABS_HAER_ak0594	https://www.loc.gov/item/ak0594	Kodiak Naval Operating Base, Warehouse, U.S. Coast Guard Station, Seafarer Drive, Kodiak, Kodiak Island Borough, AK	Kodiak,  Kodiak Island Borough,  AK	Kodiak Island Borough,  AK	HABS AK-47-U ;<br> Building/structure dates: ca. 1943 Initial Construction ;<br> National Register of Historic Places NRIS Number: 85002731	85002731	https://catalog.archives.gov/id/85002731	-152.509762, 57.725671
LC_HABS_HAER_al1341	https://www.loc.gov/item/al1341	Quietdale, 401 Quietdale Drive Northeast, Huntsville, Madison County, AL	Huntsville,  Madison County,  AL	Madison County,  AL	HABS AL-1000 ;<br> Building/structure dates: 1851-1853 Initial Construction ;<br> Building/structure dates: 2017 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 82002054	82002054	https://catalog.archives.gov/id/82002054	-86.573961, 34.756929
LC_HABS_HAER_al1358	https://www.loc.gov/item/al1358	Sadler House, 5262 Eastern Valley Road, McCalla, Jefferson County, AL	McCalla,  Jefferson County,  AL	Jefferson County,  AL	HABS AL-1001 ;<br> Building/structure dates: ca. 1827- ca. 1829 Initial Construction ;<br> Building/structure dates: 1973 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 75000315	75000315	https://catalog.archives.gov/id/75000315	-87.01450299292138, 33.313341
LC_HABS_HAER_al1365	https://www.loc.gov/item/al1365	McAdory House, 214 Eastern Valley Road, Bessemer, Jefferson County, AL	Bessemer,  Jefferson County,  AL	Jefferson County,  AL	HABS AL-1002 ;<br> Building/structure dates: ca. 1841 Initial Construction ;<br> National Register of Historic Places NRIS Number: 72000161	72000161	https://catalog.archives.gov/id/72000161	-86.961578, 33.374543
LC_HABS_HAER_al1396	https://www.loc.gov/item/al1396	First Congregational Church of Marion, 601 Clay Street, Marion, Perry County, AL	Marion,  Perry County,  AL	Perry County,  AL	HABS AL-299 ;<br> Building/structure dates: 1871 Initial Construction ;<br> National Register of Historic Places NRIS Number: 82001614	82001614	https://catalog.archives.gov/id/82001614	-87.328495, 32.627407
LC_HABS_HAER_al1384	https://www.loc.gov/item/al1384	Southern Railway Terminal Station, 1905 Alabama Avenue, Bessemer, Jefferson County, AL	Bessemer,  Jefferson County,  AL	Jefferson County,  AL	HABS AL-344 ;<br> Building/structure dates: 1916 Initial Construction ;<br> National Register of Historic Places NRIS Number: 73000348	73000348	https://catalog.archives.gov/id/73000348	-86.95012, 33.4014
LC_HABS_HAER_al1383	https://www.loc.gov/item/al1383	Louisville & Nashville Railroad Depot, 4 Martin Luther King Street, Selma, Dallas County, AL	Selma,  Dallas County,  AL	Dallas County,  AL	HABS AL-696 ;<br> Building/structure dates: 1891 Initial Construction ;<br> National Register of Historic Places NRIS Number: 05000650	05000650	https://catalog.archives.gov/id/05000650	-87.013847, 32.408657
LC_HABS_HAER_al1325	https://www.loc.gov/item/al1325	Dexter Avenue King Memorial Baptist Church, 454 Dexter Avenue, Montgomery, Montgomery County, AL	Montgomery,  Montgomery County,  AL	Montgomery County,  AL	HABS AL-994 ;<br> Building/structure dates: 1883-1889 Initial Construction ;<br> Building/structure dates: 1957-1958 Subsequent Work ;<br> Building/structure dates: 1977-1980 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 74000431	74000431	https://catalog.archives.gov/id/74000431	-86.302687, 32.377274
LC_HABS_HAER_al1332	https://www.loc.gov/item/al1332	Greyhound Bus Station, 210 South Court Street, Montgomery, Montgomery County, AL	Montgomery,  Montgomery County,  AL	Montgomery County,  AL	HABS AL-996 ;<br> National Register of Historic Places NRIS Number: 11000298	11000298	https://catalog.archives.gov/id/11000298	-86.309047, 32.374632
LC_HABS_HAER_al1333	https://www.loc.gov/item/al1333	Dexter Avenue King Memorial Baptist Church Parsonage, 309 South Jackson Street, Montgomery, Montgomery County, AL	Montgomery,  Montgomery County,  AL	Montgomery County,  AL	HABS AL-997 ;<br> Building/structure dates: 1912 Initial Construction ;<br> Building/structure dates: after 1956 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 82002064	82002064	https://catalog.archives.gov/id/82002064	-86.296128, 32.373001
LC_HABS_HAER_al0075	https://www.loc.gov/item/al0075	Cunningham Plantation, Old Memphis Road (Gaines Trace Road), Cherokee, Colbert County, AL	Cherokee,  Colbert County,  AL	Colbert County,  AL	HABS AL-337 ;<br> Building/structure dates: ca. 1849 Initial Construction ;<br> National Register of Historic Places NRIS Number: 73000337	73000337	https://catalog.archives.gov/id/73000337	-88.00334, 34.7525
LC_HABS_HAER_al0093	https://www.loc.gov/item/al0093	Helen Keller House, 300 West North Commons, Tuscumbia, Colbert County, AL	Tuscumbia,  Colbert County,  AL	Colbert County,  AL	HABS AL-317 ;<br> Building/structure dates: ca. 1830 Initial Construction ;<br> National Register of Historic Places NRIS Number: 70000101	70000101	https://catalog.archives.gov/id/70000101	-87.70751, 34.74138
LC_HABS_HAER_al0013	https://www.loc.gov/item/al0013	Fort Morgan, Gulf Shores, Baldwin County, AL	Gulf Shores,  Baldwin County,  AL	Baldwin County,  AL	HABS AL-101 ;<br> National Register of Historic Places NRIS Number: 66000146	66000146	https://catalog.archives.gov/id/66000146	-88.00971, 30.23296
LC_HABS_HAER_al0141	https://www.loc.gov/item/al0141	St. James Hotel, 1200 Water Avenue, Selma, Dallas County, AL	Selma,  Dallas County,  AL	Dallas County,  AL	HABS AL-713 ;<br> Building/structure dates: ca. 1840 Initial Construction ;<br> National Register of Historic Places NRIS Number: 05000650	05000650	https://catalog.archives.gov/id/05000650	-87.017743, 32.406926
LC_HABS_HAER_al0168	https://www.loc.gov/item/al0168	Wetumpka Methodist Church, 306 West Tuskeena Street, Wetumpka, Elmore County, AL	Wetumpka,  Elmore County,  AL	Elmore County,  AL	HABS AL-655 ;<br> Building/structure dates: ca. 1840 Initial Construction ;<br> National Register of Historic Places NRIS Number: 73000343	73000343	https://catalog.archives.gov/id/73000343	-86.211537, 32.540605
LC_HABS_HAER_al0169	https://www.loc.gov/item/al0169	Wetumpka Presbyterian Church, West Bridge & North Bridge Streets, Wetumpka, Elmore County, AL	Wetumpka,  Elmore County,  AL	Elmore County,  AL	HABS AL-656 ;<br> Building/structure dates: 1836 Initial Construction ;<br> Building/structure dates: 2019 Demolished ;<br> National Register of Historic Places NRIS Number: 76000324	76000324	https://catalog.archives.gov/id/76000324	-86.208825, 32.539466
LC_HABS_HAER_al0160	https://www.loc.gov/item/al0160	Baptist Church, 205 West Bridge Street, Wetumpka, Elmore County, AL	Wetumpka,  Elmore County,  AL	Elmore County,  AL	HABS AL-657 ;<br> Building/structure dates: ca. 1840 Initial Construction ;<br> Building/structure dates: ca. 2020 Demolished ;<br> National Register of Historic Places NRIS Number: 06001101	06001101	https://catalog.archives.gov/id/06001101	-86.210191, 32.538915
LC_HABS_HAER_al0220	https://www.loc.gov/item/al0220	McCrary-Otts House, 805 Otts Street, Greensboro, Hale County, AL	Greensboro,  Hale County,  AL	Hale County,  AL	HABS AL-265 ;<br> Building/structure dates: 1840 Initial Construction ;<br> National Register of Historic Places NRIS Number: 100006665	100006665	https://catalog.archives.gov/id/100006665	-87.590327, 32.702331
LC_HABS_HAER_al0231	https://www.loc.gov/item/al0231	Episcopal Church, U.S. Route 80, Prairieville, Hale County, AL	Prairieville,  Hale County,  AL	Hale County,  AL	HABS AL-291 ;<br> National Register of Historic Places NRIS Number: 73000347	73000347	https://catalog.archives.gov/id/73000347	-87.7014, 32.51083
LC_HABS_HAER_al1126	https://www.loc.gov/item/al1126	Bethel Baptist Church, 3233 29th Avenue North, Birmingham, Jefferson County, AL	Birmingham,  Jefferson County,  AL	Jefferson County,  AL	HABS AL-977 ;<br> Building/structure dates: 1926 Initial Construction ;<br> National Register of Historic Places NRIS Number: 05000455	05000455	https://catalog.archives.gov/id/05000455	-86.800755, 33.551763
LC_HABS_HAER_al0966	https://www.loc.gov/item/al0966	Sixteenth Street Baptist Church, 1530 Sixth Avenue North, Birmingham, Jefferson County, AL	Birmingham,  Jefferson County,  AL	Jefferson County,  AL	HABS AL-898 ;<br> Building/structure dates: 1909-1911 Initial Construction ;<br> Building/structure dates: after 1923 Subsequent Work ;<br> Building/structure dates: after 1963 Subsequent Work ;<br> Building/structure dates: 1991-1992 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 80000696	80000696	https://catalog.archives.gov/id/80000696	-86.814958, 33.516708
LC_HABS_HAER_al0965	https://www.loc.gov/item/al0965	Rickwood Field, 1137 Second Avenue West, Birmingham, Jefferson County, AL	Birmingham,  Jefferson County,  AL	Jefferson County,  AL	HABS AL-897 ;<br> Building/structure dates: 1910 Initial Construction ;<br> National Register of Historic Places NRIS Number: 92001826	92001826	https://catalog.archives.gov/id/92001826	-86.855662, 33.502631
LC_HABS_HAER_al0262	https://www.loc.gov/item/al0262	Mary McFarland House, 420 South Pine Street, Florence, Lauderdale County, AL	Florence,  Lauderdale County,  AL	Lauderdale County,  AL	HABS AL-376 ;<br> Building/structure dates: ca. 1850 Initial Construction ;<br> National Register of Historic Places NRIS Number: 82002046	82002046	https://catalog.archives.gov/id/82002046	-87.675489, 34.796023
LC_HABS_HAER_al0275	https://www.loc.gov/item/al0275	Saunders-Goode-Hall House, State Highway 101, Town Creek, Lawrence County, AL	Town Creek,  Lawrence County,  AL	Lawrence County,  AL	HABS AL-324 ;<br> Building/structure dates: ca. 1821 Initial Construction ;<br> National Register of Historic Places NRIS Number: 74000418	74000418	https://catalog.archives.gov/id/74000418	-87.391565, 34.725266
LC_HABS_HAER_al0339	https://www.loc.gov/item/al0339	The Oaks, Old Montgomery Road, Tuskegee Institute Campus, Tuskegee, Macon County, AL	Tuskegee,  Macon County,  AL	Macon County,  AL	HABS AL-877 ;<br> Building/structure dates: 1899 Initial Construction ;<br> Building/structure dates: 1950 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 66000151	66000151	https://catalog.archives.gov/id/66000151	-85.705784, 32.428223
LC_HABS_HAER_al0351	https://www.loc.gov/item/al0351	First National Bank, Jefferson Street & Fountain Road, Huntsville, Madison County, AL	Huntsville,  Madison County,  AL	Madison County,  AL	HABS AL-405 ;<br> Building/structure dates:    1833- 1836 Initial Construction ;<br> National Register of Historic Places NRIS Number: 74000421	74000421	https://catalog.archives.gov/id/74000421	-86.585626, 34.729582
