done	id	url	title	town	area	description	NRIS_no	nara_cat	long-lat
	LC_HABS_HAER_nc0494		Carl Sandburg Home, Spring House, Flat Rock, Henderson County, NC	Flat Rock Henderson County NC	Henderson County,  NC	HABS NC-392-E ; National Register of Historic Places NRIS Number: 68000013	68000013		wikipedia look up
	LC_HABS_HAER_nc0364		Wilmington City Hall-Thalian Hall, 102 North Third Street, Wilmington, New Hanover County, NC	Wilmington New Hanover County NC	New Hanover County,  NC	HABS NC-7 ; Building/structure dates:    1855 Initial Construction ; National Register of Historic Places NRIS Number: 70000464	70000464		wikipedia look up
	LC_HABS_HAER_nc0066		Nash-Hooper House, 118 West Tryon Street, Hillsborough, Orange County, NC	Hillsborough Orange County NC	Orange County,  NC	HABS NC-272 ; Building/structure dates: 1772 Initial Construction ; National Register of Historic Places NRIS Number: 71000610	71000610		wikipedia look up
	LC_HABS_HAER_nc0350		Nash-Hooper House, Outbuilding, 118 West Tryon Street, Hillsborough, Orange County, NC	Hillsborough Orange County NC	Orange County,  NC	HABS NC-272-A ; National Register of Historic Places NRIS Number: 71000610	71000610		wikipedia look up
	LC_HABS_HAER_nc0004		Palmer-Marsh House, Main Street, Bath, Beaufort County, NC	Bath Beaufort County NC	Beaufort County,  NC	HABS NC-310 ; Building/structure dates: ca. 1744 Initial Construction ; Building/structure dates: 1960-1962 Subsequent Work ; National Register of Historic Places NRIS Number: 70000439	70000439		wikipedia look up
	LC_HABS_HAER_nc0005		Palmer-Marsh Smokehouse, Main Street, Bath, Beaufort County, NC	Bath Beaufort County NC	Beaufort County,  NC	HABS NC-311 ; National Register of Historic Places NRIS Number: 70000439	70000439		wikipedia look up
	LC_HABS_HAER_nc0379		Barber-Towler Building (Commercial Building), 123 East Martin Street, Raleigh, Wake County, NC	Raleigh Wake County NC	Wake County,  NC	HABS NC-10 ; Building/structure dates: ca. 1908 Initial Construction ; National Register of Historic Places NRIS Number: 83001924	83001924		wikipedia look up
	LC_HABS_HAER_nc0342		Christ Episcopal Church, 120 East Edenton Street, Raleigh, Wake County, NC	Raleigh Wake County NC	Wake County,  NC	HABS NC-12-D-4 ; Building/structure dates: 1848-1853 Initial Construction ; National Register of Historic Places NRIS Number: 87002597	87002597		wikipedia look up
	LC_HABS_HAER_nc0328		State Capitol, Capitol Square, Raleigh, Wake County, NC	Raleigh Wake County NC	Wake County,  NC	HABS NC-265 ; National Register of Historic Places NRIS Number: 70000476	70000476		wikipedia look up
	LC_HABS_HAER_nc0330		Nathaniel Macon House, Warrenton, Warren County, NC	Warrenton Warren County NC	Warren County,  NC	HABS NC-107 ; National Register of Historic Places NRIS Number: 70000480	70000480		wikipedia look up
	LC_HABS_HAER_nc0460		Oregon Inlet Coast Guard Station, Northern end of Pea Island, East side of State Road 1257, 0.3 mile North of North Carolina Highway 12, Rodanthe, Dare County, NC	Rodanthe Dare County NC	Dare County,  NC	HABS NC-385 ; Building/structure dates: ca. 1897 Initial Construction ; Building/structure dates: 1933 Subsequent Work ; National Register of Historic Places NRIS Number: 75001253	75001253		wikipedia look up
	LC_HABS_HAER_nc0461		Claremont High School Historic District, Roughly bounded by Fifth & Third Avenues, Third Street, Second Avenue, & North Center Street, Hickory, Catawba County, NC	Hickory Catawba County NC	Catawba County,  NC	HABS NC-386 ; Building/structure dates: 1870 Initial Construction ; National Register of Historic Places NRIS Number: 86003357	86003357		wikipedia look up
	LC_HABS_HAER_nc0498		Wright Brothers National Memorial Visitor Center, Highway 158, Kill Devil Hills, Dare County, NC	Kill Devil Hills Dare County NC	Dare County,  NC	HABS NC-396 ; National Register of Historic Places NRIS Number: 66000071	66000071		wikipedia look up
	LC_HABS_HAER_ne0024		Lutheran Church, Fourteenth & Hickory Streets, Dakota City, Dakota County, NE	Dakota City Dakota County NE	Dakota County,  NE	HABS NE-35-19 ; Building/structure dates: 1862 Initial Construction ; National Register of Historic Places NRIS Number: 69000129	69000129		wikipedia look up
	LC_HABS_HAER_ne0001		Nash Building, 901-911 Douglas Street & 902-912 Farnam Street, Omaha, Douglas County, NE	Omaha Douglas County NE	Douglas County,  NE	HABS NE-36 ; Building/structure dates: 1905-1907 Initial Construction ; Building/structure dates: 1927 Subsequent Work ; Building/structure dates: 1980 Subsequent Work ; National Register of Historic Places NRIS Number: 85001072	85001072		wikipedia look up
	LC_HABS_HAER_ne0040		Omaha Quartermaster Depot Historic District, Twenty-second & Woolworth Streets, Omaha, Douglas County, NE	Omaha Douglas County NE	Douglas County,  NE	HABS NE-40-A ; Building/structure dates: ca. 1904 Initial Construction ; Building/structure dates: 1982-1983 Demolished ; National Register of Historic Places NRIS Number: 79003685	79003685		wikipedia look up
	LC_HABS_HAER_ne0005		Freeman School, Beatrice, Gage County, NE	Beatrice Gage County NE	Gage County,  NE	HABS NE-22 ; Building/structure dates: 1871 Initial Construction ; National Register of Historic Places NRIS Number: 66000115	66000115		wikipedia look up
	LC_HABS_HAER_ne0003		Palmer-Epard Cabin, Beatrice, Gage County, NE	Beatrice Gage County NE	Gage County,  NE	HABS NE-21 ; Building/structure dates: 1867 Initial Construction ; Building/structure dates: 1950 Subsequent Work ; National Register of Historic Places NRIS Number: 66000115	66000115		wikipedia look up
	LC_HABS_HAER_ne0022		Episcopal Mission, Santee, Knox County, NE	Santee Knox County NE	Knox County,  NE	HABS NE-20 ; Building/structure dates: 1884 Initial Construction ; National Register of Historic Places NRIS Number: 72000754	72000754		wikipedia look up
	LC_HABS_HAER_ne0021		Chapel & Manse Congregational Mission, Santee, Knox County, NE	Santee Knox County NE	Knox County,  NE	HABS NE-16 ; Building/structure dates:    1870- 1871 Initial Construction ; Building/structure dates: 1919 Subsequent Work ; National Register of Historic Places NRIS Number: 72000753	72000753		wikipedia look up
	LC_HABS_HAER_ne0027		T. P. Kennard House, 1627 H Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-35-4 ; National Register of Historic Places NRIS Number: 69000134	69000134		wikipedia look up
	LC_HABS_HAER_ne0029		William Jennings Bryan House, 1625 D Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-35-8 ; Building/structure dates: ca. 1870- ca. 1888 Initial Construction ; National Register of Historic Places NRIS Number: 66000947	66000947		wikipedia look up
	LC_HABS_HAER_ne0038		Lincoln City Hall, 916 "O" Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-17 ; Building/structure dates:    1874- 1879 Initial Construction ; Building/structure dates: 1907 Subsequent Work ; Building/structure dates: 1978 Subsequent Work ; National Register of Historic Places NRIS Number: 69000132	69000132		wikipedia look up
	LC_HABS_HAER_ne0049		Goldstein-Kahem-Knaub House, 701 South First Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-43-A ; Building/structure dates: before 1907 Initial Construction ; Building/structure dates: ca. 1907 Subsequent Work ; Building/structure dates: ca. 1963 Subsequent Work ; National Register of Historic Places NRIS Number: 86001717	86001717		wikipedia look up
	LC_HABS_HAER_ne0050		Popp-Fries House, 705 South First Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-43-B ; Building/structure dates: before 1910 Initial Construction ; Building/structure dates: after 1933 Subsequent Work ; Building/structure dates: ca. 1953 Subsequent Work ; National Register of Historic Places NRIS Number: 86001717	86001717		wikipedia look up
	LC_HABS_HAER_ne0051		Henry Sharton House, 709 South First Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-43-C ; Building/structure dates: before 1906 Initial Construction ; Building/structure dates: after. 1913- before. 1937 Subsequent Work ; Building/structure dates: ca. 1958 Subsequent Work ; National Register of Historic Places NRIS Number: 86001717	86001717		wikipedia look up
	LC_HABS_HAER_ne0052		Worster-Gert House, 711 South First Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-43-D ; Building/structure dates: ca. 1908 Initial Construction ; Building/structure dates: ca. 1947- ca. 1948 Subsequent Work ; National Register of Historic Places NRIS Number: 86001717	86001717		wikipedia look up
	LC_HABS_HAER_ne0053		Eaton-Worster House, 715 South First Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-43-E ; Building/structure dates: before 1908 Initial Construction ; Building/structure dates: ca. 1928 Subsequent Work ; National Register of Historic Places NRIS Number: 86001717	86001717		wikipedia look up
	LC_HABS_HAER_ne0039		U.S. Veterans Administration Medical Center, 600 South 70th Street, Lincoln, Lancaster County, NE	Lincoln Lancaster County NE	Lancaster County,  NE	HABS NE-41 ; Building/structure dates: 1929-1930 Initial Construction ; Building/structure dates: 1947 Subsequent Work ; National Register of Historic Places NRIS Number: 12000785	12000785		wikipedia look up
	LC_HABS_HAER_ne0033		Otoe County Courthouse, Tenth Street & Central Avenue, Nebraska City, Otoe County, NE	Nebraska City Otoe County NE	Otoe County,  NE	HABS NE-35-1 ; Building/structure dates: 1864 Initial Construction ; National Register of Historic Places NRIS Number: 76001136	76001136		wikipedia look up
	LC_HABS_HAER_ne0069		Boswell Observatory, Doane College, Crete, Saline County, NE	Crete Saline County NE	Saline County,  NE	HABS NE-44 ; Building/structure dates: ca. 1883- 1884 Initial Construction ; Building/structure dates: 1892 Subsequent Work ; National Register of Historic Places NRIS Number: 77000836	77000836		wikipedia look up
	LC_HABS_HAER_nv0044		Fort Churchill (Ruins), U.S. 95-A, Old Buckland Ranch, Churchill, Lyon County, NV	Churchill Lyon County NV	Lyon County,  NV	HABS NV-10-17 ; Building/structure dates: ca. 1860 Initial Construction ; National Register of Historic Places NRIS Number: 66000456	66000456		wikipedia look up
	LC_HABS_HAER_nv0076		David Smaill House, 313 West Ann Street, Carson City, Carson City (Independent City), NV	Carson City Carson City (Independent City) NV	Carson City (Independent City),  NV	HABS NV-13-19 ; Building/structure dates: ca. 1876- ca. 1877 Initial Construction ; National Register of Historic Places NRIS Number: 85002408	85002408		wikipedia look up
	LC_HABS_HAER_nv0065		Virginia City, General View Area Survey, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-77 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0015		Old Bar, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-33 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0016		Comstock House, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-35 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0003		Palace Clothing Store Building, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-36 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0014		Molinelli's Hotel, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-38 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0018		"Evening Chronicle" Building, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-39 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0005		Silver Hotel, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-40 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0009		Wells Fargo Building, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-46 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0004		Piper's Opera House, B & Union Streets, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-7 ; Building/structure dates: 1885 Initial Construction ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0013		Miners' Union Hall, West side B Street, between Union & Sutton Streets, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-20 ; Building/structure dates: 1876 Initial Construction ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0083		C Street Area Survey (Commercial Buildings), Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-1 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0021		Hall of Records, B Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-89 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0082		Brick Vaults, Office of Consolidated Virginia Mining Company, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-2 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0079		Blaubelt Mansion, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-5 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0057		Storey County Courthouse, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-19 ; Building/structure dates: 1896 Initial Construction ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0020		Frederick House, D Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-26 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0080		Crystal Saloon, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-29 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0017		Episcopal Church, D Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-30 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0074		King House, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-31 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0058		Union Brewery, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-37 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0006		Virginia Hotel, C Street, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-3 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
	LC_HABS_HAER_nv0061		Norcross Mining Office, Virginia City, Storey County, NV	Virginia City Storey County NV	Storey County,  NV	HABS NV-15-41 ; National Register of Historic Places NRIS Number: 66000458	66000458		wikipedia look up
